education,income,recency,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,num_deals_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,num_web_visits_month,accepted_cmp3,accepted_cmp4,accepted_cmp5,accepted_cmp1,accepted_cmp2,response,age,total_days_active,total_mnt_spent,total_cmp_accepted,have_kids_or_teen,total_days_active_bins,total_mnt_spent_bins,marital_status_Married,marital_status_Used_to_marry
5,102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,43,2611,1240,3,0,3,8,1.0,0.0
5,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,55,2336,38,0,1,1,1,0.0,0.0
4,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,1,36,2652,35,1,0,3,1,0.0,0.0
2,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,32,2176,53,1,1,0,1,1.0,0.0
4,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,57,2423,293,0,1,2,4,0.0,1.0
2,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,54,1983,65,0,1,0,2,1.0,0.0
2,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,1,66,2701,1804,1,1,3,9,0.0,1.0
2,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,64,2505,241,0,1,2,4,1.0,0.0
2,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,66,2146,1101,0,0,0,7,1.0,0.0
5,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,52,2623,264,0,1,3,4,1.0,0.0
4,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,46,2564,541,0,1,3,5,1.0,0.0
2,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,35,2416,1198,0,0,2,8,1.0,0.0
2,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,43,2071,482,0,1,0,5,1.0,0.0
3,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,42,2107,17,0,1,0,0,0.0,0.0
4,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,72,2206,1615,2,0,1,9,1.0,0.0
4,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,66,2339,285,0,1,1,4,0.0,1.0
2,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,40,2605,1135,0,1,3,7,1.0,0.0
3,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,32,2047,114,0,1,0,3,1.0,0.0
2,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,51,2232,1047,0,0,1,7,1.0,0.0
5,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,50,2134,714,0,1,0,6,1.0,0.0
5,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,40,2557,185,0,1,3,3,1.0,0.0
2,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,58,2682,1245,0,1,3,8,0.0,1.0
2,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,42,2475,189,0,1,2,3,1.0,0.0
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,44,2589,576,0,1,3,5,1.0,0.0
2,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,68,2601,1103,0,1,3,7,0.0,1.0
5,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,48,2679,1753,0,0,3,9,1.0,0.0
5,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,34,2128,17,0,1,0,0,1.0,0.0
2,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,54,2497,433,0,1,2,5,0.0,0.0
3,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,58,2599,1588,1,1,3,9,0.0,1.0
2,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,49,2406,22,0,1,2,0,1.0,0.0
2,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,69,2098,19,0,0,0,0,0.0,0.0
5,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,55,2435,1117,0,1,2,7,1.0,0.0
3,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,45,2214,69,0,1,1,2,1.0,0.0
4,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,38,2222,23,0,1,1,0,1.0,0.0
5,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,62,2297,605,0,1,1,5,0.0,0.0
2,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,47,2192,57,0,1,1,2,0.0,0.0
3,60182.0,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,127,2081,22,0,1,0,0,0.0,0.0
2,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,52,2207,2088,1,0,1,9,0.0,1.0
2,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,62,2517,1009,0,1,2,7,1.0,0.0
2,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,49,2319,26,0,1,1,0,0.0,0.0
2,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,1,30,2266,1627,1,0,1,9,1.0,0.0
2,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,62,2705,1102,0,1,3,7,1.0,0.0
5,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,56,2054,17,0,1,0,0,1.0,0.0
2,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,48,2426,1690,3,1,2,9,1.0,0.0
2,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,67,2523,1390,0,1,2,8,1.0,0.0
5,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,32,2638,2126,0,0,3,9,1.0,0.0
4,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,51,2612,1531,0,1,3,8,1.0,0.0
4,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,45,2288,64,0,1,1,2,0.0,0.0
2,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,35,2254,26,0,1,1,0,0.0,0.0
2,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,1,46,2506,1112,4,0,2,7,0.0,1.0
3,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,62,2614,210,0,0,3,4,1.0,0.0
2,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,53,2653,1148,0,1,3,7,1.0,0.0
5,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,46,2650,33,0,1,3,0,0.0,0.0
5,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,59,2634,1101,1,1,3,7,1.0,0.0
2,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,56,2579,322,0,1,3,4,0.0,0.0
2,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,56,2356,44,0,1,1,1,0.0,0.0
5,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,63,2240,17,0,1,1,0,0.0,0.0
2,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,41,2628,31,1,1,3,0,0.0,1.0
5,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,52,2418,845,0,1,2,6,0.0,1.0
4,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,50,1988,275,0,1,0,4,1.0,0.0
5,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,42,2613,25,0,1,3,0,1.0,0.0
4,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,68,2563,275,0,1,3,4,1.0,0.0
4,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,54,2503,90,0,1,2,2,1.0,0.0
2,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,57,2017,1495,1,0,0,8,1.0,0.0
5,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,1,50,2613,184,1,1,3,3,1.0,0.0
2,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,50,2423,981,0,0,2,7,1.0,0.0
2,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,50,2318,67,0,1,1,2,1.0,0.0
2,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,67,2675,1635,0,0,3,9,0.0,0.0
4,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,37,2147,60,0,1,0,2,0.0,0.0
5,61905.0,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,45,2204,231,0,1,1,4,1.0,0.0
2,29315.0,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,60,2090,48,0,1,0,1,1.0,0.0
2,33378.0,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,57,2531,99,0,1,2,3,0.0,1.0
5,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,57,2261,770,0,1,1,6,1.0,0.0
2,60714.0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,64,2533,957,0,0,2,7,0.0,0.0
4,77882.0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,39,2092,818,0,0,0,6,1.0,0.0
5,69867.0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,34,2484,925,1,0,2,6,0.0,0.0
4,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,52,2431,908,0,1,2,6,0.0,1.0
1,24480.0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,39,2518,102,0,1,2,3,1.0,0.0
2,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,44,2589,576,0,1,3,5,1.0,0.0
2,37760.0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,74,2708,317,0,0,3,4,1.0,0.0
5,65640.0,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,46,2107,461,0,1,0,5,1.0,0.0
4,44319.0,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,45,2116,37,0,1,0,1,1.0,0.0
2,30631.0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,46,2338,70,0,1,1,2,1.0,0.0
2,75278.0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,68,2560,930,0,0,3,7,1.0,0.0
4,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,64,2510,859,0,1,2,6,1.0,0.0
2,79946.0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,54,2090,1478,0,0,0,8,0.0,1.0
4,35416.0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,71,2380,390,0,0,2,4,0.0,1.0
3,32414.0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,36,2410,52,1,0,2,1,1.0,0.0
2,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,51,2171,137,0,1,0,3,1.0,0.0
2,82497.0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,40,2635,1919,1,0,3,9,1.0,0.0
2,16626.0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,49,2150,68,0,1,0,2,1.0,0.0
2,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,55,2529,25,0,1,2,0,1.0,0.0
4,55951.0,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,68,2674,1374,2,1,3,8,1.0,0.0
3,35388.0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,32,2520,32,0,1,2,0,0.0,1.0
4,42386.0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,34,2550,100,0,1,3,3,1.0,0.0
2,68627.0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,38,2549,825,0,0,3,6,0.0,0.0
5,57912.0,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,55,2131,916,1,1,0,6,0.0,1.0
2,35246.0,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,62,2082,62,0,1,0,2,0.0,1.0
3,58821.0,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,64,2277,728,0,1,1,6,1.0,0.0
5,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,42,2092,90,0,1,0,2,1.0,0.0
2,39747.0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,32,2095,273,0,1,0,4,0.0,0.0
2,23976.0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,36,2177,66,0,1,0,2,1.0,0.0
4,80950.0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,59,2475,1213,1,0,2,8,1.0,0.0
2,27038.0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,54,2646,107,0,0,3,3,0.0,1.0
2,77457.0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,73,2092,1157,1,0,0,7,0.0,0.0
4,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,56,2260,546,1,1,1,5,1.0,0.0
4,42670.0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,28,2477,241,0,0,2,4,1.0,0.0
2,12571.0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,44,2137,53,0,1,0,1,0.0,1.0
2,22574.0,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,53,2277,37,0,1,1,1,1.0,0.0
2,76133.84809781025,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,31,2383,1611,2,0,2,9,1.0,0.0
4,70893.0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,44,2527,1508,0,0,2,8,0.0,0.0
2,54198.0,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,54,2242,235,0,1,1,4,1.0,0.0
4,28839.0,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,64,2085,32,0,1,0,0,1.0,0.0
2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,48,2337,102,0,1,1,3,1.0,0.0
2,66503.0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,35,2715,401,0,1,3,5,0.0,0.0
2,30833.0,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,69,2376,28,0,1,2,0,1.0,0.0
2,63063.91200955135,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,50,2304,1052,2,1,1,7,0.0,0.0
2,64795.0,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,49,2566,680,0,1,3,6,1.0,0.0
2,34421.0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,46,2343,30,0,1,1,0,1.0,0.0
5,47025.0,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,55,2195,20,0,1,1,0,0.0,1.0
5,64325.0,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,59,2527,1307,0,1,2,8,0.0,1.0
2,40464.0,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,67,2517,630,0,1,2,5,0.0,0.0
2,62187.0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,63,2371,1283,0,0,2,8,1.0,0.0
5,14849.0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,44,2384,65,0,1,2,2,0.0,1.0
2,27255.0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,36,2292,37,0,1,1,1,1.0,0.0
5,54432.0,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,70,2440,38,0,1,2,1,1.0,0.0
5,29999.0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,34,2540,160,0,1,3,3,0.0,0.0
2,24072.0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,37,2421,23,0,1,2,0,0.0,0.0
5,33996.0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,31,2306,71,0,0,1,2,0.0,0.0
5,66334.0,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1,64,2431,1161,0,1,2,7,1.0,0.0
4,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,49,2586,59,1,1,3,2,1.0,0.0
2,22010.0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,37,2374,33,0,1,2,0,1.0,0.0
2,62204.0,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,60,2678,946,0,1,3,7,0.0,1.0
2,75693.0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,52,2621,1442,3,0,3,8,0.0,1.0
2,30675.0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,48,2641,62,0,1,3,2,1.0,0.0
2,83003.0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,1,55,2526,1674,1,0,2,9,1.0,0.0
5,83532.0,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,121,2301,1853,1,0,1,9,1.0,0.0
2,68655.0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,32,2654,1538,0,0,3,9,0.0,0.0
2,41411.0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,34,2254,139,0,0,1,3,0.0,1.0
5,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,51,2579,1182,2,1,3,8,1.0,0.0
5,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,70,2371,507,0,1,2,5,1.0,0.0
1,27190.0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,47,2366,18,1,1,1,0,1.0,0.0
2,82623.0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,68,2234,940,0,0,1,7,0.0,1.0
2,44300.0,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,55,2367,42,0,1,2,1,1.0,0.0
2,84835.0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,1,50,2074,1190,0,0,0,8,0.0,1.0
2,30372.0,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,49,2579,44,0,1,3,1,0.0,1.0
4,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,44,2148,16,1,1,0,0,1.0,0.0
2,71113.0,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,63,2160,835,0,1,0,6,1.0,0.0
2,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,34,2503,1443,2,1,2,8,1.0,0.0
5,69759.0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,54,2267,1029,0,0,1,7,0.0,0.0
2,72099.0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,46,2653,1188,0,0,3,8,1.0,0.0
5,60000.0,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,44,2558,1277,0,1,3,8,0.0,0.0
2,38643.0,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,0,42,2228,49,0,1,1,1,0.0,0.0
2,50737.0,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,65,2414,99,1,1,2,3,1.0,0.0
5,68462.0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,51,2619,1670,0,0,3,9,1.0,0.0
4,65073.0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,77,2309,900,0,0,1,6,1.0,0.0
5,46681.0,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,72,2273,425,0,1,1,5,1.0,0.0
2,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,63,2613,2153,1,0,3,9,1.0,0.0
5,62187.0,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,51,2122,636,0,1,0,6,0.0,1.0
2,28442.0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,42,2133,57,0,1,0,2,1.0,0.0
5,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,42,2613,25,0,1,3,0,1.0,0.0
2,51479.0,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,53,2542,494,0,1,3,5,1.0,0.0
2,54803.0,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,51,2673,693,0,1,3,6,0.0,0.0
2,79530.0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,60,2405,1348,0,0,2,8,1.0,0.0
2,31615.0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,44,2449,51,0,1,2,1,0.0,1.0
2,72025.0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,58,2623,1932,0,0,3,9,1.0,0.0
5,52614.0,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,45,2573,990,0,1,3,7,0.0,0.0
3,35684.0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,36,2063,30,0,1,0,0,1.0,0.0
2,48178.0,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,45,2601,254,0,1,3,4,1.0,0.0
4,29548.0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,50,2313,29,1,1,1,0,0.0,0.0
2,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,54,2611,1371,1,1,3,8,0.0,0.0
5,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,1,48,2431,73,0,1,2,2,0.0,0.0
4,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,45,2655,120,0,1,3,3,0.0,0.0
2,22585.0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,50,2506,81,1,0,2,2,0.0,0.0
2,30279.0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,31,2594,37,0,1,3,1,0.0,0.0
5,66426.0,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,59,2317,1377,0,1,1,8,1.0,0.0
2,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,51,2349,51,0,1,1,1,0.0,0.0
5,33581.0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,51,2560,17,0,1,3,0,1.0,0.0
2,19986.0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,35,2214,22,0,1,1,0,1.0,0.0
2,27421.0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,66,2611,324,0,0,3,4,0.0,1.0
3,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,47,2643,211,0,1,3,4,1.0,0.0
4,36143.0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,39,2119,19,0,1,0,0,0.0,0.0
2,10245.0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,49,2439,41,0,1,2,1,0.0,0.0
4,43795.0,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,52,2306,492,1,1,1,5,1.0,0.0
2,63381.0,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,60,2615,1005,0,1,3,7,1.0,0.0
2,38823.0,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,71,2673,114,0,1,3,3,1.0,0.0
5,83664.0,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,52,2421,1173,0,1,2,7,0.0,1.0
2,90300.0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,41,2231,1738,1,0,1,9,1.0,0.0
4,62499.0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,41,2263,222,0,1,1,4,1.0,0.0
2,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,27,2051,1127,0,0,0,7,0.0,0.0
5,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,74,2412,209,0,0,2,4,1.0,0.0
4,70777.0,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,52,2105,787,0,1,0,6,1.0,0.0
5,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,29,2271,1598,0,0,1,9,1.0,0.0
2,43824.0,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,49,2695,186,0,1,3,3,1.0,0.0
2,15345.0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,36,2677,47,0,1,3,1,1.0,0.0
2,23442.0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,33,2542,27,0,1,3,0,0.0,0.0
3,14515.0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,1,40,2587,96,0,1,3,3,1.0,0.0
3,31395.0,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,64,2444,64,0,1,2,2,0.0,1.0
2,75276.0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,55,2699,1040,0,0,3,7,1.0,0.0
2,42373.0,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,46,2296,163,0,1,1,3,0.0,0.0
2,30507.0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,60,2507,343,0,0,2,4,1.0,0.0
5,55521.0,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,65,2300,446,1,1,1,5,0.0,0.0
2,48006.0,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,55,2026,41,0,1,0,1,1.0,0.0
5,27213.0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,48,2710,70,0,1,3,2,0.0,0.0
5,65808.0,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,49,2090,272,0,1,0,4,0.0,1.0
5,30351.0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,46,2430,46,0,1,2,1,1.0,0.0
2,50437.0,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,57,2653,490,0,1,3,5,1.0,0.0
